timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1768087148609,748,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-1,text,true,,333,156,6,11,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,744,0,607
1768087148691,667,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-2,text,true,,333,156,6,11,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,663,0,527
1768087148756,602,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,333,156,2,11,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,598,0,463
1768087148827,566,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-3,text,true,,333,156,7,12,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,565,0,434
1768087148962,515,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-4,text,true,,333,156,7,12,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,515,0,387
1768087149041,536,[Smoke] GET Pets Available,200,OK,1.Smoke Test (Baseline) 1-1,text,true,,333,156,1,13,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,536,0,404
1768087149097,563,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-5,text,true,,333,156,9,14,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,563,0,420
1768087149360,387,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-1,text,true,,414,135,9,15,https://petstore.swagger.io/v2/store/inventory,385,0,257
1768087149360,387,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-2,text,true,,414,135,9,15,https://petstore.swagger.io/v2/store/inventory,386,0,253
1768087149233,575,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-6,text,true,,333,156,10,16,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,574,0,427
1768087149394,418,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-3,text,true,,414,135,10,16,https://petstore.swagger.io/v2/store/inventory,418,0,282
1768087149478,389,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-4,text,true,,414,135,10,16,https://petstore.swagger.io/v2/store/inventory,388,0,257
1768087149368,577,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-7,text,true,,333,156,11,18,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,576,0,441
1768087149423,523,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,333,156,3,18,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,523,0,391
1768087149560,417,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,414,135,3,18,https://petstore.swagger.io/v2/store/inventory,416,0,255
1768087149456,570,[Stress] GET Pets Available,500,Server Error,2.Stress Test (Ramp Up) 2-2,text,false,,406,153,3,18,https://petstore.swagger.io/v2/pet/findByStatus?status=available,569,0,393
1768087149661,411,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-5,text,true,,414,135,12,19,https://petstore.swagger.io/v2/store/inventory,411,0,275
1768087149504,574,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-8,text,true,,333,156,12,19,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,573,0,437
1768087149747,437,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-2,text,true,,333,156,13,20,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,437,0,305
1768087149747,439,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-1,text,true,,333,156,13,20,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,439,0,305
1768087149234,972,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,145306,153,3,20,https://petstore.swagger.io/v2/pet/findByStatus?status=available,705,0,426
1768087149809,398,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-6,text,true,,414,135,13,20,https://petstore.swagger.io/v2/store/inventory,397,0,263
1768087149813,394,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-3,text,true,,333,156,13,20,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,393,0,260
1768087149639,570,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-9,text,true,,333,156,13,20,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,570,0,438
1768087149867,433,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-4,text,true,,333,156,13,20,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,432,0,294
1768087149774,569,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-10,text,true,,333,156,14,22,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,567,0,432
1768087149946,397,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-7,text,true,,414,135,14,22,https://petstore.swagger.io/v2/store/inventory,397,0,261
1768087149910,535,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-11,text,true,,333,156,14,22,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,535,0,407
1768087150078,399,[Smoke] GET Store Inventory,200,OK,1.Smoke Test (Baseline) 1-1,text,true,,414,135,1,23,https://petstore.swagger.io/v2/store/inventory,399,0,262
1768087150078,401,[Spike] GET Store Inventory,500,Server Error,3.Spike Test (Sudden Load) 3-8,text,false,,406,135,15,23,https://petstore.swagger.io/v2/store/inventory,400,0,265
1768087150072,407,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-5,text,true,,333,156,15,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,406,0,271
1768087150147,415,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,414,135,4,24,https://petstore.swagger.io/v2/store/inventory,414,0,258
1768087150185,386,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-2,text,true,,414,135,15,24,https://petstore.swagger.io/v2/store/inventory,385,0,252
1768087150053,553,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-12,text,true,,333,156,15,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,553,0,389
1768087150186,420,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-1,text,true,,414,135,15,24,https://petstore.swagger.io/v2/store/inventory,420,0,257
1768087150178,428,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,443,293,4,24,https://petstore.swagger.io/v2/store/order,428,0,262
1768087150209,397,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-9,text,true,,414,135,15,24,https://petstore.swagger.io/v2/store/inventory,397,0,258
1768087150090,518,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,333,156,4,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,518,0,388
1768087150207,401,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-6,text,true,,333,156,14,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,401,0,261
1768087150207,401,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-3,text,true,,414,135,14,23,https://petstore.swagger.io/v2/store/inventory,401,0,268
1768087150300,396,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-4,text,true,,414,135,13,22,https://petstore.swagger.io/v2/store/inventory,396,0,262
1768087150181,563,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-13,text,true,,333,156,13,22,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,563,0,425
1768087150344,413,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-7,text,true,,333,156,13,22,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,413,0,264
1768087150343,414,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-10,text,true,,414,135,13,22,https://petstore.swagger.io/v2/store/inventory,414,0,265
1768087150445,430,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-11,text,true,,414,135,14,23,https://petstore.swagger.io/v2/store/inventory,429,0,294
1768087150479,399,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-8,text,true,,333,156,14,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,398,0,264
1768087150479,399,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-5,text,true,,414,135,14,23,https://petstore.swagger.io/v2/store/inventory,399,0,265
1768087150316,562,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-14,text,true,,333,156,14,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,562,0,427
1768087150607,401,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-12,text,true,,413,135,14,24,https://petstore.swagger.io/v2/store/inventory,400,0,266
1768087150607,401,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-9,text,true,,333,156,14,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,400,0,266
1768087150609,399,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-6,text,true,,413,135,14,24,https://petstore.swagger.io/v2/store/inventory,398,0,264
1768087150451,562,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-15,text,true,,333,156,13,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,561,0,426
1768087150638,404,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,2691,151,5,23,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,404,0,270
1768087150587,532,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-16,text,true,,333,156,13,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,531,0,403
1768087150744,401,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-13,text,true,,414,135,14,24,https://petstore.swagger.io/v2/store/inventory,401,0,268
1768087150758,418,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-7,text,true,,414,135,14,24,https://petstore.swagger.io/v2/store/inventory,418,0,280
1768087150758,418,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-10,text,true,,333,156,14,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,418,0,282
1768087150762,417,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,443,293,4,23,https://petstore.swagger.io/v2/store/order,416,0,280
1768087150809,389,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,414,135,4,23,https://petstore.swagger.io/v2/store/inventory,388,0,256
1768087150807,392,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,333,156,4,23,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,391,0,260
1768087150722,513,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-17,text,true,,333,156,13,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,512,0,383
1768087150875,385,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-11,text,true,,333,156,13,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,384,0,249
1768087150879,393,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-14,text,true,,414,135,14,25,https://petstore.swagger.io/v2/store/inventory,393,0,258
1768087150878,394,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-8,text,true,,414,135,14,25,https://petstore.swagger.io/v2/store/inventory,394,0,259
1768087150757,551,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,333,156,5,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,551,0,419
1768087150978,386,[Smoke] GET Pets Available,200,OK,1.Smoke Test (Baseline) 1-1,text,true,,333,156,1,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,386,0,251
1768087150857,526,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-18,text,true,,333,156,13,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,525,0,395
1768087151005,424,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-2,text,true,,2691,151,5,25,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,423,0,256
1768087151008,423,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-9,text,true,,414,135,14,25,https://petstore.swagger.io/v2/store/inventory,423,0,257
1768087151008,423,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-12,text,true,,333,156,14,25,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,423,0,261
1768087151013,420,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-15,text,true,,414,135,13,24,https://petstore.swagger.io/v2/store/inventory,419,0,259
1768087150993,521,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-19,text,true,,333,156,13,24,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,521,0,390
1768087151119,420,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-16,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,420,0,261
1768087151146,423,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-13,text,true,,333,156,14,26,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,423,0,287
1768087151177,397,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-10,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,396,0,265
1768087150680,1003,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-3,text,true,,145496,153,6,26,https://petstore.swagger.io/v2/pet/findByStatus?status=available,679,0,405
1768087151235,450,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-17,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,450,0,272
1768087151128,557,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-20,text,true,,333,156,14,26,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,557,0,411
1768087151260,434,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-11,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,434,0,279
1768087151272,428,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-14,text,true,,333,156,13,25,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,428,0,295
1768087151263,557,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-21,text,true,,333,156,14,26,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,557,0,422
1768087151379,441,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,333,156,5,26,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,441,0,305
1768087151383,438,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-18,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,438,0,302
1768087151398,428,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,442,292,5,26,https://petstore.swagger.io/v2/store/order,427,0,289
1768087151399,428,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,414,135,5,26,https://petstore.swagger.io/v2/store/inventory,428,0,296
1768087151431,399,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-12,text,true,,414,135,14,26,https://petstore.swagger.io/v2/store/inventory,398,0,264
1768087151433,397,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-15,text,true,,333,156,14,26,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,396,0,263
1768087151509,449,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,414,135,6,27,https://petstore.swagger.io/v2/store/inventory,449,0,310
1768087151557,403,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,2071,148,6,27,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,402,0,263
1768087151539,421,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-16,text,true,,333,156,14,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,420,0,281
1768087151424,539,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,333,156,6,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,538,0,402
1768087151515,449,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-19,text,true,,414,135,14,27,https://petstore.swagger.io/v2/store/inventory,448,0,305
1768087151399,566,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-22,text,true,,333,156,14,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,565,0,429
1768087151569,402,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-13,text,true,,414,135,14,27,https://petstore.swagger.io/v2/store/inventory,402,0,266
1768087151686,396,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-20,text,true,,414,135,14,27,https://petstore.swagger.io/v2/store/inventory,396,0,262
1768087151686,399,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-17,text,true,,333,156,14,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,399,0,262
1768087151534,556,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-23,text,true,,333,156,14,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,556,0,425
1768087151700,425,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-14,text,true,,414,135,14,27,https://petstore.swagger.io/v2/store/inventory,425,0,259
1768087151670,518,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-24,text,true,,333,156,13,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,517,0,386
1768087151290,923,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-4,text,true,,145877,153,7,28,https://petstore.swagger.io/v2/pet/findByStatus?status=available,664,0,406
1768087151821,399,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-18,text,true,,333,156,14,28,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,399,0,265
1768087151865,395,[Smoke] GET Store Inventory,200,OK,1.Smoke Test (Baseline) 1-1,text,true,,414,135,1,28,https://petstore.swagger.io/v2/store/inventory,395,0,261
1768087151830,431,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-15,text,true,,414,135,14,28,https://petstore.swagger.io/v2/store/inventory,431,0,292
1768087151820,441,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-21,text,true,,414,135,14,28,https://petstore.swagger.io/v2/store/inventory,441,0,302
1768087151805,510,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-25,text,true,,333,156,13,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,510,0,381
1768087151965,425,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-22,text,true,,414,135,14,28,https://petstore.swagger.io/v2/store/inventory,425,0,291
1768087151960,430,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-16,text,true,,414,135,14,28,https://petstore.swagger.io/v2/store/inventory,430,0,296
1768087151964,426,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-19,text,true,,333,156,14,28,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,426,0,292
1768087152028,417,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,443,293,6,27,https://petstore.swagger.io/v2/store/order,416,0,283
1768087152027,418,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,333,156,6,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,418,0,286
1768087152021,427,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,414,135,6,27,https://petstore.swagger.io/v2/store/inventory,427,0,293
1768087152017,431,[Stress] GET Pets Sold,200,OK,2.Stress Test (Ramp Up) 2-2,text,true,,2457,148,7,27,https://petstore.swagger.io/v2/pet/findByStatus?status=sold,431,0,297
1768087151940,535,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-26,text,true,,333,156,13,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,534,0,400
1768087152085,398,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-17,text,true,,414,135,14,28,https://petstore.swagger.io/v2/store/inventory,398,0,266
1768087152082,403,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-20,text,true,,333,156,13,27,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,402,0,267
1768087152091,437,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-23,text,true,,414,135,13,27,https://petstore.swagger.io/v2/store/inventory,437,0,299
1768087152159,382,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,443,293,6,27,https://petstore.swagger.io/v2/store/order,382,0,254
1768087152164,391,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,414,135,6,27,https://petstore.swagger.io/v2/store/inventory,390,0,258
1768087152189,396,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-24,text,true,,414,135,13,28,https://petstore.swagger.io/v2/store/inventory,394,0,260
1768087152076,539,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-27,text,true,,333,156,13,28,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,539,0,404
1768087152220,398,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-18,text,true,,414,135,14,29,https://petstore.swagger.io/v2/store/inventory,397,0,264
1768087152092,575,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,333,156,7,28,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,574,0,436
1768087152262,405,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-21,text,true,,333,156,13,28,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,404,0,256
1768087152315,391,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-25,text,true,,414,135,13,28,https://petstore.swagger.io/v2/store/inventory,390,0,257
1768087152211,553,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-28,text,true,,333,156,14,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,553,0,392
1768087152391,408,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-22,text,true,,333,156,14,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,407,0,272
1768087151860,940,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-5,text,true,,145505,153,8,30,https://petstore.swagger.io/v2/pet/findByStatus?status=available,660,0,403
1768087152391,410,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-19,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,410,0,276
1768087152437,411,[Stress] GET Store Inventory,200,OK,2.Stress Test (Ramp Up) 2-1,text,true,,414,135,8,29,https://petstore.swagger.io/v2/store/inventory,411,0,268
1768087152346,548,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-29,text,true,,333,156,14,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,547,0,418
1768087152475,425,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-26,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,424,0,289
1768087152485,415,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-20,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,414,0,279
1768087152501,400,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-3,text,true,,2691,151,8,29,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,400,0,265
1768087152528,406,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-23,text,true,,333,156,13,29,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,406,0,271
1768087152585,400,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-24,text,true,,333,156,13,29,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,399,0,263
1768087152482,546,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-30,text,true,,333,156,14,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,546,0,416
1768087152646,417,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-3,text,true,,414,135,7,30,https://petstore.swagger.io/v2/store/inventory,417,0,253
1768087152615,450,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-27,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,450,0,283
1768087152652,413,[Stress] GET Pets Pending,200,OK,2.Stress Test (Ramp Up) 2-4,text,true,,2691,151,8,30,https://petstore.swagger.io/v2/pet/findByStatus?status=pending,413,0,260
1768087152645,421,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-1,text,true,,333,156,7,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,421,0,256
1768087152667,399,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-21,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,399,0,263
1768087152648,420,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-2,text,true,,443,293,7,29,https://petstore.swagger.io/v2/store/order,419,0,259
1768087152215,897,[Stress] GET Pets Available,200,OK,2.Stress Test (Ramp Up) 2-6,text,true,,145117,153,8,29,https://petstore.swagger.io/v2/pet/findByStatus?status=available,637,0,383
1768087152706,412,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-25,text,true,,333,156,13,29,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,412,0,279
1768087152760,398,[Smoke] GET Pets Available,200,OK,1.Smoke Test (Baseline) 1-1,text,true,,333,156,1,29,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,398,0,264
1768087152755,404,[Endurance] POST Order,200,OK,4.Endurance Test (Sustained Load) 4-5,text,true,,442,292,7,30,https://petstore.swagger.io/v2/store/order,404,0,269
1768087152742,419,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-4,text,true,,333,156,7,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,419,0,285
1768087152764,397,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-28,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,397,0,264
1768087152799,398,[Spike] GET Store Inventory,200,OK,3.Spike Test (Sudden Load) 3-22,text,true,,414,135,14,30,https://petstore.swagger.io/v2/store/inventory,396,0,263
1768087152617,580,[Spike] GET Pets Available,200,OK,3.Spike Test (Sudden Load) 3-31,text,true,,333,156,14,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,580,0,446
1768087152867,419,[Endurance] GET Inventory,200,OK,4.Endurance Test (Sustained Load) 4-6,text,true,,413,135,8,30,https://petstore.swagger.io/v2/store/inventory,419,0,288
1768087152758,532,[Endurance] GET Pets,200,OK,4.Endurance Test (Sustained Load) 4-7,text,true,,333,156,8,30,https://petstore.swagger.io/v2/pet/findByStatus?%20status=available,532,0,399
